customer_id;as_of_date;region_name;age;age_band;marital_status;customer_tenure_months;multi_policy_flag;num_policies;policy_type;renewal_month;current_premium;premium_last_year;premium_change_pct;num_price_increases_last_3y;coverage_amount;premium_to_coverage_ratio;payment_frequency;autopay_enabled;late_payment_count_12m;missed_payment_flag;payment_method_change_flag;num_claims_12m;num_approved_claims_12m;num_rejected_claims_12m;num_pending_claims_12m;avg_claim_amount;total_claim_amount_12m;total_payout_amount_12m;payout_ratio_12m;avg_settlement_time_days;days_since_last_claim;num_contacts_12m;complaint_flag;complaint_resolution_days;quote_requested_flag;coverage_downgrade_flag;churn_flag;churn_type;churn_probability_true;gender;year_of_birth;job;pep_flag;sensitive_flag;policy_number;product_name;product_group;pol_issue_date;pol_expiry_date;pol_termination_date;pol_term_months;final_api;policy_payment_method;policy_status;final_status;churned_segment;index_linking;index_linking_pct;total_withdrawal_amount;premiums_count;total_due_amount;total_paid_amount;paid_count;payment_inconsistency;sum_due_days
23181;2025-12-31;Aswan;71;65-74;Married;174;0;1;Auto;6;737.43;752.73;	-0.0468;1;30026.96;0.02455877;Monthly;1;1;0;0;0;0;0;0;4023.01;0;0;0.75;15;1591;1;0;0;0;0;0;No churn;0.275648;Male;1954;Unemployed;0;0;100023181;Wedding Plus;Wedding;2011-06-30;2021-06-30;;120;737.43;ACH;In Force;Not Churned;Not Churned;Linked;10;0;174;10693;10693;174;1;48
23182;2025-12-31;Suez;46;45-54;Single;154;0;1;Home;7;1045.2;942.15;0.1226;2;492501.9;0.00212223;Monthly;1;0;0;0;0;0;0;0;8126.99;0;0;0.75;20;1345;1;0;0;0;0;0;No churn;0.307524;Female;1979;Police Officer;0;0;100023182;Wedding_2007;Wedding;2013-02-28;2033-02-28;;240;1045.2;ACH;In Force;Not Churned;Not Churned;Linked;10;0;154;13413;13413;154;0;0
23184;2025-12-31;Aswan;34;25-34;Married;119;0;1;Home;8;887.76;883.99;0.0217;2;243928.49;0.00363945;Monthly;1;0;0;0;0;0;0;0;4528.68;0;0;0.75;23;619;3;0;0;0;0;1;Other;0.194524;Male;1991;Writer/Composers;0;0;100023184;Protection & Savings - Dreams 10+;Dreams;2016-01-31;2021-01-31;2025-05-26;60;887.76;ACH;Cancelled;Lapsed;Churned;Linked;5;158;119;8804;8804;119;0;0
23185;2025-12-31;Qena;39;35-44;Married;26;0;1;Life;10;1138.04;957.3;0.2148;3;507893.22;0.00224071;Monthly;1;0;0;0;1;1;0;0;6724.88;6724.88;5716.15;0.85;32;282;2;0;0;0;0;1;Price;0.534659;Female;1986;Nurse;0;0;100023185;Elite Plus;Single Premium;2023-10-31;2038-10-31;2025-10-01;180;1138.04;Credit Card;Cancelled;Lapsed;Churned;None;;0;26;2466;2466;26;0;0
23187;2025-12-31;Sharqia;70;65-74;Single;121;1;4;Auto;10;1091.76;1089.82;0.0099;3;14502.82;0.07527879;Monthly;1;0;0;0;1;1;0;0;4596.2;4596.2;3447.15;0.75;31;319;6;0;0;0;0;1;Other;0.049734;Female;1955;Director;0;0;100023187;Dreams_2008;Dreams;2015-11-30;2030-11-30;2025-08-14;180;1091.76;Direct Debit;Cancelled;Lapsed;Churned;Linked;15;0;121;11009;11009;121;0;0
23192;2025-12-31;Alexandria;36;35-44;Single;56;0;1;Health;3;1410.46;1344.63;0.0225;2;100060.83;0.014096;Monthly;1;1;0;0;0;0;0;0;11768.2;0;0;0.8;12;1594;2;0;0;0;0;1;Other;0.249667;Female;1989;Farmer;0;0;100023192;Non Standard;Non Standard;2021-04-30;2041-04-30;2025-09-23;240;1410.46;Credit Card;Cancelled;Lapsed;Churned;None;;0;56;6582;6582;56;1;25
23197;2025-12-31;Gharbia;68;65-74;Single;143;0;1;Life;3;1606.32;1826.48;	-0.0796;1;204868.83;0.00784071;Monthly;1;1;0;0;0;0;0;0;32430.24;0;0;0.85;7;970;0;0;0;0;0;0;No churn;0.259519;Female;1957;Traders;0;0;100023197;Graduation Plus;Graduation;2014-01-31;2034-01-31;;240;1606.32;ACH;In Force;Not Churned;Not Churned;None;;4216;143;19142;19142;143;1;47
23198;2025-12-31;North Sinai;66;65-74;Married;48;0;1;Home;1;647.33;620.45;0.0422;2;430721.32;0.00150289;Monthly;1;2;0;0;0;0;0;0;14044.72;0;0;0.75;14;807;1;0;0;0;0;1;Other;0.444289;Female;1959;Actor/Dancer/Singer/other Entertainment jobs;0;0;100023198;Graduation Star;Graduation;2021-12-31;2041-12-31;2025-12-07;240;647.33;Direct Debit;Cancelled;Lapsed;Churned;Linked;10;0;48;2589;2589;48;2;22
23199;2025-12-31;Ismailia;70;65-74;Married;77;1;3;Travel;4;193.86;193.56;	-0.0276;0;7902.39;0.02453206;Monthly;1;0;0;1;0;0;0;0;2598.18;0;0;0.75;7;1758;1;0;0;0;0;0;No churn;0.045707;Female;1955;Captain-Fishing Boat;0;0;100023199;Star2 Dreams;Dreams;2019-07-31;2034-07-31;;180;193.86;Direct Debit;In Force;Not Churned;Not Churned;Linked;5;418;77;1244;1244;77;0;0
23200;2025-12-31;Fayoum;24;18-24;Single;118;1;3;Auto;3;1007.72;866.02;0.174;2;14617.12;0.06894089;Monthly;1;1;0;0;0;0;0;0;2405.94;0;0;0.75;9;1134;0;0;0;0;0;1;Price;0.262563;Female;2001;Teacher;0;0;100023200;Graduation Star;Graduation;2016-02-29;2036-02-29;2025-12-19;240;1007.72;ACH;Cancelled;Lapsed;Churned;None;;0;118;9909;9909;118;1;45
23202;2025-12-31;New Valley;75;75+;Married;69;1;3;Auto;12;966.22;946.04;0.0487;1;22405.88;0.04312333;Annual;1;0;0;1;0;0;0;0;7631.92;0;0;0.75;17;1501;2;0;0;0;0;0;No churn;0.046608;Female;1950;Security/Guard;0;0;100023202;Graduation Plus;Graduation;2020-03-31;2040-03-31;;240;966.22;ACH;In Force;Not Churned;Not Churned;None;;2834;6;5797;5797;6;0;0
23203;2025-12-31;Aswan;84;75+;Married;50;0;1;Home;6;1007.51;982.84;0.0194;2;542986.97;0.00185549;Monthly;0;2;0;0;0;0;0;0;3661.39;0;0;0.75;10;681;2;0;0;0;1;1;Other;0.613839;Male;1941;Photographer;0;0;100023203;Dreams Plus;Dreams;2021-10-31;2031-10-31;2025-12-30;120;1007.51;Account Transfer;Terminated Encashment;Surrender;Churned;None;;0;50;4198;4198;50;2;72
23204;2025-12-31;Alexandria;26;25-34;Single;134;0;1;Auto;9;1006.19;946.85;0.1088;1;15780.38;0.06376184;Annual;1;0;0;0;1;1;0;0;4359.19;4359.19;3269.39;0.75;31;239;0;0;0;0;0;0;No churn;0.247299;Female;1999;Judge;0;0;100023204;Protection & Savings - Dreams 10+;Dreams;2014-10-31;2029-10-31;;180;1006.19;Credit Card;Mature - Death;Not Churned;Not Churned;None;;0;12;12074;12074;12;0;0
23205;2025-12-31;Port Said;79;75+;Married;155;1;2;Auto;9;1492.53;1455.57;0.0077;2;19931.77;0.07488198;Monthly;1;1;0;0;0;0;0;0;8334.8;0;0;0.75;19;1080;0;0;0;0;0;0;No churn;0.102566;Female;1946;Director;0;0;100023205;Wedding Plus;Wedding;2013-01-31;2033-01-31;;240;1492.53;Direct Debit;In Force;Not Churned;Not Churned;None;;0;155;19279;19279;155;1;20
23206;2025-12-31;Fayoum;35;35-44;Single;79;1;2;Auto;9;941.23;995.17;	-0.0313;1;22651.73;0.04155201;Monthly;1;1;0;0;0;0;0;0;5117.62;0;0;0.75;7;1089;0;0;0;0;0;0;No churn;0.055792;Male;1990;Religion and Clergy;0;0;100023206;Wedding_2000;Wedding;2019-05-31;2024-05-31;;60;941.23;ACH;In Force;Not Churned;Not Churned;Linked;15;0;79;6196;6196;79;1;40
23207;2025-12-31;Qena;84;75+;Married;114;0;1;Home;1;1225.39;1188.93;0.01;2;425860.76;0.00287743;Annual;0;0;0;0;0;0;0;0;5752.62;0;0;0.75;16;887;2;0;0;0;0;0;No churn;0.187299;Male;1941;Police Officer;0;0;100023207;Wedding Plus;Wedding;2016-06-30;2021-06-30;;60;1225.39;Account Transfer;In Force;Not Churned;Not Churned;None;;0;10;12254;12254;10;0;0
23211;2025-12-31;Fayoum;71;65-74;Single;119;1;3;Home;7;617.76;612.34;0.0055;1;500148.83;0.00123515;Monthly;0;1;0;0;0;0;0;0;5554.5;0;0;0.75;5;403;2;0;0;0;0;0;No churn;0.078905;Female;1954;Supervisor;0;0;100023211;Elite Plus;Single Premium;2016-01-31;2036-01-31;;240;617.76;Account Transfer;In Force;Not Churned;Not Churned;None;;0;119;6126;6126;119;1;45
23212;2025-12-31;Ismailia;24;18-24;Married;16;1;2;Health;9;772.97;835.68;	-0.057;2;136897.84;0.00564632;Annual;0;1;0;0;0;0;0;0;8594.06;0;0;0.8;19;593;0;0;0;0;0;0;No churn;0.070322;Male;2001;Housewife;0;0;100023212;Wedding Star;Wedding;2024-08-31;2029-08-31;;60;772.97;Premium Notice;Mature - Death;Not Churned;Not Churned;None;;0;2;1546;1546;2;1;27
23213;2025-12-31;Assiut;40;35-44;Married;36;1;3;Life;3;1157.8;1189.15;	-0.0035;1;484989.46;0.00238728;Monthly;1;1;0;0;0;0;0;0;31078.45;0;0;0.85;12;1341;1;0;0;0;0;0;No churn;0.053621;Male;1985;Coach/Player/Others;0;0;100023213;Wedding_2007;Wedding;2022-12-31;2027-12-31;;60;1157.8;Direct Debit;In Force;Not Churned;Not Churned;Linked;10;0;36;3473;3473;36;1;17
23217;2025-12-31;Red Sea;72;65-74;Married;24;0;1;Life;12;1536.45;1432.61;0.0872;2;291714.24;0.00526698;Annual;1;0;0;0;0;0;0;0;30872.27;0;0;0.85;13;1305;1;0;0;0;0;1;Other;0.272336;Male;1953;Electrician;0;0;100023217;Elite Plus;Single Premium;2023-12-31;2033-12-31;2025-03-30;120;1536.45;Direct Debit;Cancelled;Lapsed;Churned;None;;0;2;3073;3073;2;0;0
23221;2025-12-31;Alexandria;62;55-64;Married;76;0;1;Home;1;582.35;515.25;0.1446;2;461988.47;0.00126054;Annual;0;0;0;0;0;0;0;0;9049.91;0;0;0.75;25;850;0;0;0;0;1;0;No churn;0.319312;Female;1963;Cabin Crew;0;0;100023221;Elite;Single Premium;2019-08-31;2034-08-31;;180;582.35;Premium Notice;In Force;Not Churned;Not Churned;Linked;15;0;7;4076;4076;7;0;0
23224;2025-12-31;Monufia;53;45-54;Married;60;1;2;Health;11;1027.82;1124.44;	-0.0763;1;187892.15;0.00547027;Monthly;0;1;0;0;0;0;0;0;4887.37;0;0;0.8;10;1600;1;0;0;0;0;0;No churn;0.05474;Female;1972;Chef;0;1;100023224;Elite Plus;Single Premium;2020-12-31;2040-12-31;;240;1027.82;Premium Notice;Suspend;Not Churned;Not Churned;Linked;10;0;60;5139;5139;60;1;15
23226;2025-12-31;New Valley;33;25-34;Married;121;0;1;Auto;1;823.19;823.42;0.0281;1;23952.58;0.03436734;Monthly;0;0;0;0;0;0;0;0;3993.95;0;0;0.75;11;1290;2;0;0;0;0;0;No churn;0.205584;Female;1992;Post Graduate;0;0;100023226;Protection & Savings - Graduation 10+;Graduation;2015-11-30;2030-11-30;;180;823.19;Account Transfer;In Force;Not Churned;Not Churned;None;;0;121;8300;8300;121;0;0
23229;2025-12-31;Red Sea;23;18-24;Married;56;0;1;Life;7;1124.11;1048;0.1073;3;38858.59;0.02892817;Annual;1;0;0;0;0;0;0;0;9014.61;0;0;0.85;16;424;0;0;0;0;0;0;No churn;0.257921;Female;2002;Military Personnel;0;0;100023229;Protection & Savings - Retirement 10+;Retirement;2021-04-30;2041-04-30;;240;1124.11;Credit Card;In Force;Not Churned;Not Churned;Linked;15;0;5;5621;5621;5;0;0
23230;2025-12-31;Qena;76;75+;Married;64;0;1;Life;3;836.62;827.1;0.0411;1;263755.49;0.00317195;Monthly;1;0;0;0;0;0;0;0;12659.55;0;0;0.85;10;1101;3;0;0;0;0;1;Other;0.278889;Male;1949;Doctor;0;0;100023230;Dreams Star;Dreams;2020-08-31;2025-08-31;2025-09-21;60;836.62;Direct Debit;Lapsed;Lapsed;Churned;Linked;5;280;64;4462;4462;64;0;0
23232;2025-12-31;Qena;27;25-34;Married;136;1;2;Home;1;815.07;697.04;0.1842;1;247253.51;0.00329649;Annual;1;0;0;0;0;0;0;0;12566.7;0;0;0.75;19;858;0;0;0;1;0;0;No churn;0.159182;Male;1998;Interior Designer;0;0;100023232;Protection & Savings - Retirement;Retirement;2014-08-31;2019-08-31;;60;815.07;Credit Card;In Force;Not Churned;Not Churned;None;;0;12;9781;9781;12;0;0
23234;2025-12-31;Suez;40;35-44;Married;42;0;1;Home;9;902.81;898.82;0.0293;2;591311.98;0.00152679;Monthly;1;0;0;0;1;1;0;0;3924.36;3924.36;2943.27;0.75;15;110;0;0;0;1;0;1;Other;0.239418;Female;1985;Nurse;0;0;100023234;Protection & Savings - Wedding 10+;Wedding;2022-06-30;2037-06-30;2025-12-13;180;902.81;Credit Card;Terminated Encashment;Surrender;Churned;None;;1685;42;3160;3160;42;0;0
23236;2025-12-31;Qalyubia;27;25-34;Married;98;0;1;Home;4;385;355.48;0.0984;1;446099.37;0.00086303;Annual;1;0;0;0;0;0;0;0;11054.78;0;0;0.75;25;798;3;0;0;0;0;1;Other;0.228294;Female;1998;Lawyer;0;0;100023236;Graduation_2007;Graduation;2017-10-31;2032-10-31;2025-05-15;180;385;Credit Card;Lapsed;Lapsed;Churned;None;;0;9;3465;3465;9;0;0
23237;2025-12-31;Monufia;78;75+;Single;40;0;1;Auto;11;1496.39;1688.71;	-0.0905;0;32106.51;0.04660714;Monthly;0;4;1;0;0;0;0;0;4170.68;0;0;0.75;10;1055;1;0;0;0;0;1;Payment;0.884641;Male;1947;Traders;0;0;100023237;Protection & Savings - Wedding 10+;Wedding;2022-08-31;2032-08-31;2025-11-14;120;1496.39;Account Transfer;Terminated Encashment;Surrender;Churned;Linked;5;2132;40;4988;4863;39;6;278
23240;2025-12-31;Luxor;34;25-34;Married;94;1;4;Life;4;1187.78;1246.52;	-0.0766;1;446352.99;0.00266107;Monthly;0;1;0;0;0;0;0;0;7932.86;0;0;0.85;31;788;1;0;0;0;0;0;No churn;0.066054;Male;1991;Other;0;0;100023240;Protection & Savings - Graduation;Graduation;2018-02-28;2028-02-28;;120;1187.78;Account Transfer;In Force;Not Churned;Not Churned;None;;0;94;9304;9304;94;1;34
23241;2025-12-31;Kafr El Sheikh;78;75+;Married;80;0;1;Auto;5;1306.08;1212.32;0.0917;2;9380.27;0.13923737;Monthly;1;0;0;0;0;0;0;0;1760.56;0;0;0.75;30;1363;0;0;0;0;0;1;Other;0.388713;Male;1947;Interior Designer;0;0;100023241;Elite ELI;Single Premium;2019-04-30;2024-04-30;2025-09-11;60;1306.08;Credit Card;Cancelled;Lapsed;Churned;Linked;5;550;80;8707;8707;80;0;0
23242;2025-12-31;Assiut;71;65-74;Married;16;0;1;Life;2;1477.7;1377.07;0.0829;2;433929.23;0.00340539;Monthly;1;2;0;1;0;0;0;0;4044.56;0;0;0.85;24;1194;2;0;0;0;0;0;No churn;0.668078;Male;1954;Interior Designer;0;0;100023242;Star2 Wedding;Wedding;2024-08-31;2029-08-31;;60;1477.7;Credit Card;Mature-Paid;Not Churned;Not Churned;None;;0;16;1970;1970;16;2;56
23243;2025-12-31;Giza;52;45-54;Single;171;1;4;Home;5;408.59;340.51;0.1803;2;594387.61;0.00068741;Monthly;0;0;0;0;0;0;0;0;5206.14;0;0;0.75;19;1208;2;0;0;0;0;0;No churn;0.13285;Male;1973;Carpenter;0;0;100023243;Dreams Star;Dreams;2011-09-30;2016-09-30;;60;408.59;Premium Notice;Mature - Death;Not Churned;Not Churned;None;;135;171;5822;5822;171;0;0
23245;2025-12-31;Assiut;62;55-64;Single;64;0;1;Life;11;1314.66;1406.26;	-0.0576;1;422980.7;0.00310808;Monthly;1;1;0;0;0;0;0;0;21018.5;0;0;0.85;21;1357;0;0;0;0;0;0;No churn;0.234536;Male;1963;Pilot;0;0;100023245;Protection & Savings - Graduation 10+;Graduation;2020-08-31;2030-08-31;;120;1314.66;ACH;In Force;Not Churned;Not Churned;None;;0;64;7012;7012;64;1;36
23247;2025-12-31;Monufia;81;75+;Single;97;1;3;Life;5;441.8;398.07;0.1185;3;403643.33;0.00109453;Monthly;0;0;0;0;0;0;0;0;27365.77;0;0;0.85;11;1514;3;0;0;0;0;0;No churn;0.159834;Female;1944;Judge;0;0;100023247;Protection & Savings - Wedding;Wedding;2017-11-30;2037-11-30;;240;441.8;Premium Notice;In Force;Not Churned;Not Churned;Linked;10;0;97;3571;3571;97;0;0
23248;2025-12-31;Minya;63;55-64;Single;90;1;4;Home;2;837.61;749.33;0.1293;3;312254.8;0.00268247;Monthly;1;1;0;0;0;0;0;0;4668.31;0;0;0.75;19;985;0;0;0;0;0;0;No churn;0.166073;Female;1962;Hairdresser;1;0;100023248;Elite Plus;Single Premium;2018-06-30;2038-06-30;;240;837.61;Credit Card;In Force;Not Churned;Not Churned;None;;0;90;6282;6282;90;1;26
23249;2025-12-31;Damietta;19;18-24;Married;135;0;1;Health;12;1310.42;1303.57;0.0193;2;178582.09;0.00733789;Monthly;1;0;0;0;0;0;0;0;5337.67;0;0;0.8;24;756;1;0;0;0;0;0;No churn;0.243984;Female;2006;Accountant;0;1;100023249;Protection & Savings - Dreams 10+;Dreams;2014-09-30;2029-09-30;;180;1310.42;Direct Debit;In Force;Not Churned;Not Churned;Linked;5;0;135;14742;14742;135;0;0
23252;2025-12-31;Aswan;38;35-44;Married;10;0;1;Auto;6;1309.27;1207.24;0.1205;2;18228.48;0.07182536;Annual;1;0;0;0;0;0;0;0;2137.42;0;0;0.75;27;687;1;0;0;0;0;1;Price;0.882974;Male;1987;Tour Guide/Tourism and Culture;0;0;100023252;Wedding_2007;Wedding;2025-02-28;2030-02-28;2025-10-04;60;1309.27;ACH;Terminated Encashment;Surrender;Churned;Linked;10;948;1;1309;1309;1;0;0
23258;2025-12-31;Luxor;39;35-44;Married;26;0;1;Auto;1;832.67;755.95;0.0829;1;15225.92;0.05468774;Annual;1;0;0;0;0;0;0;0;2587.89;0;0;0.75;18;857;1;0;0;0;1;1;Other;0.236752;Male;1986;Interior Designer;0;0;100023258;Graduation Star;Graduation;2023-10-31;2033-10-31;2025-12-10;120;832.67;Credit Card;Cancelled;Lapsed;Churned;Linked;10;0;3;2498;2498;3;0;0
23261;2025-12-31;South Sinai;58;55-64;Single;3;0;1;Auto;11;1382.25;1290.13;0.0858;2;25726.21;0.05372923;Monthly;0;1;0;0;0;0;0;0;3496.81;0;0;0.75;13;1162;0;0;0;0;0;0;No churn;0.953771;Male;1967;Other;0;0;100023261;Retirement_2000;Retirement;2025-09-30;2030-09-30;;60;1382.25;Account Transfer;In Force;Not Churned;Not Churned;Linked;15;0;3;346;346;3;1;34
23264;2025-12-31;Matrouh;52;45-54;Married;137;1;4;Health;2;1395.98;1592.77;	-0.098;2;213253.3;0.00654613;Annual;0;0;0;0;0;0;0;0;7071.45;0;0;0.8;21;510;0;0;0;0;0;0;No churn;0.019431;Female;1973;Businessman;1;0;100023264;Non Standard;Non Standard;2014-07-31;2034-07-31;;240;1395.98;Premium Notice;In Force;Not Churned;Not Churned;Linked;10;0;12;16752;16752;12;0;0
23265;2025-12-31;Fayoum;32;25-34;Married;124;1;4;Auto;5;834.59;765.42;0.0609;1;27416.26;0.03044161;Monthly;0;0;0;0;0;0;0;0;3162.44;0;0;0.75;23;1299;1;0;0;0;0;1;Other;0.069348;Female;1993;Hairdresser;0;0;100023265;Retirement Star;Retirement;2015-08-31;2035-08-31;2025-04-12;240;834.59;Premium Notice;Lapsed;Lapsed;Churned;None;;0;124;8624;8624;124;0;0
23267;2025-12-31;Red Sea;70;65-74;Single;140;1;2;Home;9;759.31;732.79;0.0412;2;343992.53;0.00220734;Monthly;1;1;0;0;0;0;0;0;5401.25;0;0;0.75;20;1222;0;0;0;0;0;0;No churn;0.102224;Female;1955;Shopkeepers;0;0;100023267;Non Standard;Non Standard;2014-04-30;2029-04-30;;180;759.31;ACH;Suspend;Not Churned;Not Churned;Linked;10;0;140;8859;8859;140;1;43
23268;2025-12-31;Gharbia;27;25-34;Single;100;0;1;Travel;4;251.99;235.56;0.0501;1;14980.71;0.01682069;Monthly;1;0;0;0;0;0;0;0;2531.46;0;0;0.75;12;891;0;0;0;0;0;0;No churn;0.257058;Female;1998;Chemist;0;0;100023268;Retirement Star;Retirement;2017-08-31;2032-08-31;;180;251.99;Direct Debit;Mature-Paid;Not Churned;Not Churned;None;;0;100;2100;2100;100;0;0
23271;2025-12-31;Qena;68;65-74;Married;178;0;1;Auto;10;1255.33;1120.01;0.1373;1;31761.11;0.03952407;Annual;1;2;0;0;1;1;0;0;2972.83;2972.83;2229.62;0.75;20;51;1;0;0;1;1;1;Price;0.678792;Female;1957;Secretary;0;0;100023271;Wedding_2000;Wedding;2011-02-28;2031-02-28;2025-04-30;240;1255.33;ACH;Terminated Encashment;Surrender;Churned;Linked;15;0;15;18830;18830;15;2;84
23273;2025-12-31;Cairo;28;25-34;Single;82;0;1;Home;2;745.17;799.48;	-0.1062;1;604663.53;0.00123237;Monthly;1;0;0;1;0;0;0;0;10470.16;0;0;0.75;39;1800;0;0;0;0;0;0;No churn;0.179628;Male;1997;Hairdresser;0;0;100023273;Retirement_2000;Retirement;2019-02-28;2024-02-28;;60;745.17;Credit Card;In Force;Not Churned;Not Churned;None;;0;82;5092;5092;82;0;0
23275;2025-12-31;Beheira;43;35-44;Single;62;0;1;Health;11;1724.31;1517.5;0.1321;3;97454.03;0.01769361;Monthly;1;1;0;0;0;0;0;0;3134.97;0;0;0.8;16;1604;2;0;0;1;0;1;Price;0.547209;Male;1982;Engineer (Other than Mechanical/Safety/Petroleum);0;0;100023275;Star2 Dreams;Dreams;2020-10-31;2025-10-31;2025-09-24;60;1724.31;Credit Card;Cancelled;Lapsed;Churned;Linked;5;436;62;8909;8909;62;1;23
23276;2025-12-31;Dakahlia;66;65-74;Married;115;0;1;Home;8;725.5;694.68;0.077;2;368845.05;0.00196695;Monthly;1;0;0;0;0;0;0;0;5598.15;0;0;0.75;15;1452;1;0;0;0;0;1;Other;0.281543;Male;1959;Lawyer;0;0;100023276;Dreams Star;Dreams;2016-05-31;2026-05-31;2025-12-17;120;725.5;Credit Card;Terminated Encashment;Surrender;Churned;None;;869;115;6953;6953;115;0;0
23278;2025-12-31;Alexandria;80;75+;Married;23;1;2;Auto;6;1169.15;1223.7;	-0.0407;0;30341.38;0.03853319;Monthly;1;0;0;0;0;0;0;0;4652.31;0;0;0.75;10;1033;2;0;0;0;0;0;No churn;0.082299;Male;1945;Police Officer;0;0;100023278;Retirement_2000;Retirement;2024-01-31;2029-01-31;;60;1169.15;ACH;In Force;Not Churned;Not Churned;None;;0;23;2241;2241;23;0;0
23280;2025-12-31;Kafr El Sheikh;84;75+;Married;150;0;1;Travel;12;193.91;167.99;0.125;3;21249.36;0.00912548;Monthly;1;0;0;1;0;0;0;0;4581.6;0;0;0.75;13;1449;1;0;0;0;0;1;Price;0.514595;Female;1941;Doctor;0;0;100023280;Star2 Graduation;Graduation;2013-06-30;2028-06-30;2025-03-15;180;193.91;Direct Debit;Terminated Encashment;Surrender;Churned;Linked;15;0;150;2424;2424;150;0;0
23282;2025-12-31;Cairo;67;65-74;Single;19;1;3;Auto;6;772.89;729.13;0.0298;2;9536.41;0.0810459;Annual;1;0;0;0;0;0;0;0;1609.84;0;0;0.75;19;1217;0;1;19;0;0;0;No churn;0.183377;Female;1958;Engineer-Mechanical/Safety;0;0;100023282;Graduation_2000;Graduation;2024-05-31;2039-05-31;;180;772.89;Credit Card;In Force;Not Churned;Not Churned;None;;0;2;1546;1546;2;0;0
23284;2025-12-31;Matrouh;23;18-24;Single;158;1;3;Travel;12;244.04;269.23;	-0.0775;1;5648.17;0.04320678;Annual;1;0;0;0;0;0;0;0;2803.7;0;0;0.75;20;1795;1;0;0;0;0;0;No churn;0.029038;Female;2002;Farmer;0;0;100023284;Star2 Wedding;Wedding;2012-10-31;2027-10-31;;180;244.04;Credit Card;In Force;Not Churned;Not Churned;None;;0;14;3417;3417;14;0;0
23285;2025-12-31;Alexandria;24;18-24;Married;24;0;1;Home;12;544.62;465.1;0.1863;1;441677.5;0.00123307;Monthly;1;1;0;1;0;0;0;0;14074.88;0;0;0.75;21;1520;1;0;0;0;0;1;Price;0.704636;Female;2001;Engineer (Other than Mechanical/Safety/Petroleum);0;0;100023285;Graduation Star;Graduation;2023-12-31;2038-12-31;2025-08-14;180;544.62;Credit Card;Cancelled;Lapsed;Churned;Linked;10;0;24;1089;1089;24;1;23
23287;2025-12-31;Qalyubia;31;25-34;Single;125;0;1;Home;2;326.12;315.73;0.0059;1;643112.38;0.00050709;Annual;0;1;0;0;0;0;0;0;9251.69;0;0;0.75;36;1767;2;1;7;0;0;0;No churn;0.2397;Male;1994;Engineer-Petroleum;0;0;100023287;Dreams Plus;Dreams;2015-07-31;2025-07-31;;120;326.12;Premium Notice;In Force;Not Churned;Not Churned;None;;0;11;3587;3587;11;1;24
23288;2025-12-31;Sharqia;59;55-64;Single;81;0;1;Home;3;984.28;914.98;0.094;1;394013.83;0.00249809;Monthly;1;0;0;0;1;1;0;0;7937.23;7937.23;5952.92;0.75;12;166;3;0;0;0;1;0;No churn;0.342093;Male;1966;Retired;0;0;100023288;Dreams Star;Dreams;2019-03-31;2029-03-31;;120;984.28;ACH;In Force;Not Churned;Not Churned;None;;1367;81;6644;6644;81;0;0
23290;2025-12-31;Beheira;58;55-64;Single;31;0;1;Auto;6;1400.83;1232.65;0.1156;1;22447.44;0.0624049;Monthly;0;1;0;0;0;0;0;0;4949.45;0;0;0.75;11;1559;1;1;4;0;0;1;Service;0.99625;Female;1967;Lawyer;0;0;100023290;Star2 Retirement;Retirement;2023-05-31;2038-05-31;2025-12-27;180;1400.83;Account Transfer;Cancelled;Lapsed;Churned;None;;0;31;3619;3619;31;1;30
23292;2025-12-31;Assiut;30;25-34;Single;63;1;3;Auto;4;377.51;336.89;0.1076;1;31835.95;0.01185793;Monthly;0;1;0;0;0;0;0;0;7755.84;0;0;0.75;24;1309;1;0;0;0;0;0;No churn;0.157741;Female;1995;Lawyer;0;0;100023292;Protection & Savings - Wedding;Wedding;2020-09-30;2035-09-30;;180;377.51;Account Transfer;In Force;Not Churned;Not Churned;None;;0;63;1982;1982;63;1;30
23293;2025-12-31;Giza;42;35-44;Single;18;1;2;Auto;12;728.12;667.33;0.0804;3;26173.41;0.02781905;Annual;1;0;0;0;0;0;0;0;7074.55;0;0;0.75;24;1398;0;0;0;0;0;1;Other;0.054823;Female;1983;Editor/Reporter;0;0;100023293;Star2 Wedding;Wedding;2024-06-30;2044-06-30;2025-08-17;240;728.12;Direct Debit;Lapsed;Lapsed;Churned;Linked;5;1988;2;1456;1456;2;0;0
23294;2025-12-31;Red Sea;57;55-64;Single;60;0;1;Home;12;940.73;931.38;0.0233;1;543850.59;0.00172975;Monthly;1;1;0;0;0;0;0;0;9806.84;0;0;0.75;3;1672;0;0;0;0;0;1;Other;0.257785;Male;1968;Dentist;0;0;100023294;Protection & Savings - Retirement;Retirement;2020-12-31;2025-12-31;2025-05-27;60;940.73;Direct Debit;Cancelled;Lapsed;Churned;None;;299;60;4704;4704;60;1;19
23296;2025-12-31;Aswan;41;35-44;Married;86;0;1;Auto;6;643.22;594.59;0.0836;3;26611.82;0.0241703;Monthly;0;0;0;0;0;0;0;0;4850.92;0;0;0.75;28;1625;4;0;0;0;0;0;No churn;0.24595;Male;1984;Other;0;0;100023296;Protection & Savings - Dreams 10+;Dreams;2018-10-31;2023-10-31;;60;643.22;Account Transfer;In Force;Not Churned;Not Churned;None;;0;86;4610;4610;86;0;0
