id;customer_id;policy_number;benefit_description;loading_value;benefit_sum_insured
58399;33301;100033301;GTPDB;0;7000
58400;33305;100033305;EFB;0;20500
58401;33307;100033307;FSI;0;10500
58402;33309;100033309;ELI_P;50;10000
58403;34146;100034146;WOD;0;13700
58404;33311;100033311;EFB;0;7100
58405;33314;100033314;ELI_C;0;273700
58406;33315;100033315;WOT;0;700
58407;33355;100033355;GCIIB;50;6000
58408;33322;100033322;WOD;0;33200
58409;33324;100033324;WOD;0;98300
58410;33325;100033325;FSI;50;14000
58411;33332;100033332;ELI_P;0;110300
58412;33333;100033333;WOD;0;281400
58413;33340;100033340;CII;0;197700
58414;33347;100033347;GTPDB;0;16600
58415;33349;100033349;GCIIB;0;10700
58416;33353;100033353;FIB;0;10700
58417;33359;100033359;ELI_C;0;215400
58418;33360;100033360;FSI;0;97900
58419;33361;100033361;WOD;0;76900
58420;33363;100033363;CII;0;219200
58421;33370;100033370;WOD;0;71400
58422;33373;100033373;EFB;50;69900
58423;33376;100033376;GTPDB;50;27000
58424;33380;100033380;ELI_C;0;38400
58425;33381;100033381;FIB;0;103300
58426;33389;100033389;GTPDB;0;73000
58427;34388;100034388;ADI_S;0;269300
58428;33393;100033393;ELI_C;0;120200
58429;33394;100033394;ADI_S;50;2500
58430;33395;100033395;GDB;0;4900
58431;33398;100033398;GDB;0;190600
58432;33400;100033400;EFB;0;36300
58433;33401;100033401;WOD;0;327000
58434;33405;100033405;GTPDB;0;12000
58435;33406;100033406;FSI;0;9800
58436;33409;100033409;GDB;0;48600
58437;33413;100033413;GDB;0;116600
58438;33417;100033417;ADI_S;0;248900
58439;33429;100033429;ELI_P;0;82300
58440;33434;100033434;CII;0;210800
58441;34612;100034612;ADI;50;84100
58442;33435;100033435;ADI;0;220400
58443;33436;100033436;ELI_C;0;6700
58444;33440;100033440;FIB;0;110400
58445;33442;100033442;WOT;0;181300
58446;33443;100033443;WOD;0;71200
58447;33444;100033444;ELI;0;164300
58448;33451;100033451;GDB;0;31900
58449;33459;100033459;EFB;0;133000
58450;33463;100033463;ELI;0;94700
58451;33466;100033466;GDB;0;11600
58452;33468;100033468;ADI;0;101100
58453;33469;100033469;TPD;0;77900
58454;33472;100033472;EFB;0;4700
58455;33476;100033476;GTPDB;0;5800
58456;33477;100033477;ELI_P;0;21000
58457;33478;100033478;ELI_C;0;8700
58458;33481;100033481;EFB;0;7400
58459;33484;100033484;ADI_S;0;155200
58460;33493;100033493;ELI_P;0;149400
58461;33503;100033503;GDB;0;18100
58462;33517;100033517;EFB;0;81700
58463;33523;100033523;ELI;0;9300
58464;33526;100033526;WOD;0;7300
58465;33534;100033534;EFB;0;7700
58466;33537;100033537;ELI;0;10800
58467;33540;100033540;ADI_S;0;11000
58468;33541;100033541;TPD;0;208100
58469;33545;100033545;WOT;0;12700
58470;33547;100033547;CII;0;67200
58471;33548;100033548;ADI;0;2500
58472;33549;100033549;AI;0;6100
58473;33553;100033553;EFB;0;161800
58474;33556;100033556;FSI;0;33200
58475;33557;100033557;GTPDB;0;216700
58476;33558;100033558;GCIIB;0;112200
58477;33559;100033559;FIB;0;5300
58478;33563;100033563;ELI_C;0;305700
58479;34655;100034655;GDB;0;3800
58480;33569;100033569;GTPDB;0;4000
58481;33573;100033573;ELI;0;58900
58482;33575;100033575;CII;0;80900
58483;33578;100033578;AI;0;65600
58484;33581;100033581;WOT;0;37400
58485;33589;100033589;EFB;0;83400
58486;33591;100033591;FIB;0;16500
58487;33592;100033592;AI;0;92200
58488;33593;100033593;AI;50;189800
58489;33598;100033598;GCIIB;0;6900
58490;33599;100033599;ELI;0;200700
58491;33600;100033600;GCIIB;0;191300
58492;33605;100033605;ADI_S;0;6900
58493;33606;100033606;ELI;0;126000
58494;33608;100033608;ELI_P;50;7600
58495;33613;100033613;WOT;0;264000
58496;33616;100033616;FSI;0;88000
58497;33617;100033617;FIB;0;59800
58498;33619;100033619;GCIIB;0;9100
58499;33623;100033623;AI;0;70200
58500;33625;100033625;ELI_P;0;135700
58501;33630;100033630;FSI;0;160200
58502;33632;100033632;GCIIB;0;10600
58503;33633;100033633;GTPDB;0;6100
58504;33634;100033634;CII;0;255700
58505;33648;100033648;ELI_C;0;73700
58506;33654;100033654;ELI_C;0;256000
58507;33661;100033661;CII;0;68400
58508;33666;100033666;CII;0;203200
58509;33671;100033671;GTPDB;0;74300
58510;33674;100033674;FSI;0;482000
58511;33675;100033675;ELI;0;11500
58512;33677;100033677;ADI_S;0;61900
58513;33681;100033681;WOD;0;12600
58514;33682;100033682;GTPDB;0;61400
58515;33684;100033684;GTPDB;0;10700
58516;33690;100033690;GTPDB;50;20100
58517;33706;100033706;FIB;0;84700
58518;33708;100033708;TPD;0;98600
58519;33709;100033709;ADI_S;0;28300
58520;33711;100033711;GCIIB;0;140400
58521;33714;100033714;GCIIB;0;1800
58522;33717;100033717;WTD;0;144700
58523;33723;100033723;ELI_P;50;7700
58524;33727;100033727;ADI;0;133600
58525;33728;100033728;WOD;0;11900
58526;33730;100033730;GTPDB;0;10500
58527;33735;100033735;FSI;0;102600
58528;33741;100033741;WTD;0;10000
58529;33744;100033744;ADI;0;309000
58530;33746;100033746;AI;0;10400
58531;33747;100033747;GDB;0;12800
58532;33753;100033753;GCIIB;0;399700
58533;33754;100033754;GDB;0;103900
58534;33756;100033756;TPD;0;18600
58535;33758;100033758;EFB;0;280900
58536;33759;100033759;WOD;0;170700
58537;33768;100033768;FIB;0;217900
58538;33773;100033773;GDB;0;95900
58539;33776;100033776;FIB;0;12200
58540;33778;100033778;AI;0;203600
58541;33783;100033783;ELI_C;0;53800
58542;33784;100033784;ELI_C;0;181100
58543;33796;100033796;AI;0;9200
58544;33804;100033804;WTD;50;133800
58545;33808;100033808;ADI_S;0;92600
58546;33817;100033817;AI;0;19700
58547;33825;100033825;AI;50;238200
58548;33826;100033826;ELI_P;0;5000
58549;33841;100033841;CII;50;181000
58550;33845;100033845;WOD;0;239200
58551;33853;100033853;ELI_C;50;159500
58552;33855;100033855;TPD;0;53300
58553;33860;100033860;FSI;50;151000
58554;33861;100033861;AI;0;161900
58555;33864;100033864;GTPDB;0;11900
58556;33869;100033869;GTPDB;0;13000
58557;33872;100033872;WOT;0;13100
58558;33878;100033878;GCIIB;0;98200
58559;33879;100033879;GCIIB;0;9900
58560;33881;100033881;ADI;0;181000
58561;33883;100033883;WTD;0;138800
58562;33885;100033885;CII;0;10000
58563;33888;100033888;CII;0;15200
58564;33889;100033889;FIB;0;13000
58565;33892;100033892;GCIIB;0;9200
58566;33894;100033894;TPD;0;188400
58567;33896;100033896;ADI_S;0;278200
58568;33899;100033899;AI;0;49700
58569;33902;100033902;CII;0;96600
58570;33903;100033903;FSI;0;150200
58571;33904;100033904;WOT;0;16100
58572;33909;100033909;FIB;0;112300
58573;33910;100033910;GDB;0;266500
58574;33911;100033911;ELI_P;50;11500
58575;33918;100033918;FSI;0;16000
58576;33919;100033919;CII;0;153800
58577;33921;100033921;ADI;0;191700
58578;33925;100033925;ADI_S;50;58600
58579;33933;100033933;GTPDB;0;86000
58580;33936;100033936;WOD;0;16800
58581;33940;100033940;WOT;0;6900
58582;33941;100033941;AI;0;5500
58583;33947;100033947;GDB;0;5400
58584;33950;100033950;GCIIB;0;181600
58585;33956;100033956;WOT;0;5000
58586;33959;100033959;GDB;0;9500
58587;33963;100033963;GTPDB;0;15100
58588;33966;100033966;WOD;0;171500
58589;33974;100033974;ELI;0;14800
58590;33978;100033978;GTPDB;0;5800
58591;33983;100033983;GDB;0;5200
58592;33986;100033986;CII;0;149300
58593;33989;100033989;ELI;0;10400
58594;33996;100033996;ADI;0;55000
58595;33999;100033999;ELI_C;50;17100
58596;34001;100034001;WTD;0;7900
58597;34002;100034002;ADI_S;0;33800
58598;34004;100034004;ELI_C;0;12800
58599;34009;100034009;FIB;0;17600
58600;34013;100034013;ELI_P;0;64500
58601;34019;100034019;WOT;0;158100
58602;34021;100034021;ELI_P;0;213700
58603;35004;100035004;TPD;0;183900
58604;34024;100034024;ADI_S;0;319900
58605;34031;100034031;ADI_S;0;38800
58606;34033;100034033;WOD;0;170000
58607;34038;100034038;WOD;0;3100
58608;34044;100034044;ADI;0;182500
58609;34045;100034045;ADI_S;0;57000
58610;34047;100034047;ELI;0;110000
58611;34061;100034061;ELI_P;50;12200
58612;34069;100034069;WTD;0;160400
58613;34070;100034070;WTD;0;254900
58614;34071;100034071;WOT;0;13700
58615;34077;100034077;EFB;0;6300
58616;34078;100034078;CII;0;122700
58617;34082;100034082;FIB;0;102100
58618;34083;100034083;ELI;0;129000
58619;34086;100034086;EFB;0;27500
58620;34088;100034088;ELI_C;0;16400
58621;34091;100034091;ADI_S;0;142200
58622;34094;100034094;GCIIB;50;67400
58623;34110;100034110;FIB;0;11600
58624;34116;100034116;WOD;0;47800
58625;34117;100034117;WTD;0;96100
58626;34129;100034129;FIB;0;273400
58627;34130;100034130;ADI_S;0;234000
58628;34138;100034138;WOD;0;13600
58629;34142;100034142;CII;0;176000
58630;34151;100034151;FSI;0;171900
58631;34162;100034162;ELI_C;50;83300
58632;34172;100034172;WOD;0;156600
58633;34173;100034173;WOT;0;3200
58634;34177;100034177;ADI_S;0;144000
58635;34179;100034179;ELI_C;0;34100
58636;34180;100034180;WTD;50;12400
58637;34184;100034184;WTD;0;123500
58638;34189;100034189;WTD;0;136700
58639;34190;100034190;WTD;0;107600
58640;34191;100034191;ELI_P;0;19800
58641;34194;100034194;ELI;0;178400
58642;34202;100034202;ELI;0;358500
58643;34212;100034212;WOD;0;12000
58644;34223;100034223;ADI_S;0;194900
58645;34227;100034227;ELI_C;0;217000
58646;34229;100034229;FSI;0;216500
58647;34230;100034230;WTD;50;205900
58648;34234;100034234;AI;0;329700
58649;34235;100034235;FSI;0;6100
58650;34236;100034236;GCIIB;0;3700
58651;34239;100034239;CII;0;59800
58652;34240;100034240;ELI;0;56200
58653;34243;100034243;ELI_P;50;82800
58654;34246;100034246;WOT;0;188200
58655;34249;100034249;GTPDB;0;4900
58656;34262;100034262;ELI_C;0;14400
58657;34269;100034269;ELI_P;0;40900
58658;34276;100034276;FSI;0;13500
58659;34280;100034280;EFB;0;8900
58660;34285;100034285;ELI_C;0;4600
58661;34290;100034290;GCIIB;0;21400
58662;34292;100034292;CII;0;15800
58663;34293;100034293;AI;0;15100
58664;34304;100034304;GDB;0;283600
58665;34306;100034306;GDB;0;88000
58666;34308;100034308;WOD;50;4200
58667;34310;100034310;GTPDB;0;97500
58668;34326;100034326;ADI;0;10300
58669;34328;100034328;GDB;0;167100
58670;34336;100034336;FSI;0;267600
58671;34337;100034337;ELI_P;0;13800
58672;34340;100034340;EFB;0;97200
58673;34344;100034344;ELI;0;38300
58674;34349;100034349;GTPDB;0;4900
58675;34364;100034364;ADI_S;0;90100
58676;34367;100034367;GTPDB;0;16600
58677;34369;100034369;CII;0;387000
58678;34371;100034371;ELI_P;0;77100
58679;34378;100034378;AI;0;185200
58680;34381;100034381;ELI_P;0;80100
58681;34383;100034383;AI;0;333400
58682;34386;100034386;ELI_P;0;19500
58683;34389;100034389;GDB;0;200600
58684;34402;100034402;WOT;0;38100
58685;34403;100034403;TPD;0;14700
58686;34408;100034408;AI;0;88000
58687;34409;100034409;TPD;0;16500
58688;34418;100034418;GTPDB;0;21300
58689;34421;100034421;GDB;0;147400
58690;34424;100034424;ELI_P;0;133400
58691;34426;100034426;WOT;50;125700
58692;34429;100034429;TPD;0;4600
58693;34430;100034430;WOT;0;5400
58694;34431;100034431;GCIIB;0;75800
58695;34432;100034432;GCIIB;0;13100
58696;34436;100034436;CII;0;107400
58697;34449;100034449;FIB;0;37000
58698;34461;100034461;GCIIB;0;5800
58699;34470;100034470;EFB;0;7100
58700;34472;100034472;WTD;0;4100
58701;34876;100034876;ADI_S;0;29900
58702;34485;100034485;FIB;0;107600
58703;34488;100034488;ELI;0;251100
58704;34492;100034492;GCIIB;0;15900
58705;34494;100034494;ELI_C;0;6900
58706;34496;100034496;FSI;0;118600
58707;34497;100034497;GTPDB;50;9200
58708;34499;100034499;ELI_C;0;11000
58709;34507;100034507;FSI;0;36100
58710;34555;100034555;WOT;0;79000
58711;34510;100034510;ADI;0;172800
58712;34511;100034511;ADI;50;7600
58713;34516;100034516;WTD;0;115500
58714;34518;100034518;FIB;0;264500
58715;34520;100034520;FIB;0;165400
58716;34525;100034525;ADI;0;29200
58717;34532;100034532;WTD;0;16100
58718;34550;100034550;TPD;50;7100
58719;34563;100034563;TPD;0;17100
58720;34565;100034565;CII;0;21900
58721;34570;100034570;ELI;0;20500
58722;34571;100034571;EFB;0;261200
58723;34572;100034572;WTD;0;8100
58724;34574;100034574;ELI_P;0;3700
58725;34588;100034588;TPD;0;8800
58726;34591;100034591;WOT;0;33600
58727;34598;100034598;ELI_C;0;96700
58728;34602;100034602;AI;0;8400
58729;34604;100034604;ELI_C;0;18300
58730;34610;100034610;TPD;0;22200
58731;34611;100034611;GCIIB;0;3600
58732;34616;100034616;WOT;0;9100
58733;34620;100034620;GDB;0;19000
58734;34624;100034624;ELI;0;16000
58735;34625;100034625;FIB;0;11200
58736;34626;100034626;GCIIB;0;76800
58737;34629;100034629;TPD;0;11600
58738;34631;100034631;ELI_C;0;26000
58739;34640;100034640;ELI_P;0;9100
58740;34642;100034642;GCIIB;0;5600
58741;34648;100034648;WOT;50;231800
58742;34651;100034651;WOT;0;47100
58743;34652;100034652;ELI_C;0;49600
58744;34653;100034653;ADI;0;326200
58745;34662;100034662;ELI_P;0;183600
58746;34667;100034667;CII;0;44000
58747;34669;100034669;AI;0;303600
58748;34672;100034672;WOD;0;4000
58749;34675;100034675;FIB;50;163300
58750;34677;100034677;FIB;0;67200
58751;34681;100034681;WOD;0;14700
58752;34682;100034682;WOD;0;93200
58753;34684;100034684;ELI_C;50;14300
58754;34699;100034699;ELI;0;14400
58755;34702;100034702;TPD;50;102900
58756;34703;100034703;ELI_C;0;307200
58757;34716;100034716;GDB;0;8600
58758;34719;100034719;ELI_P;0;2400
58759;34721;100034721;GDB;0;293900
58760;34727;100034727;CII;0;11800
58761;34730;100034730;GTPDB;0;11400
58762;34732;100034732;ELI_P;0;6000
58763;34735;100034735;WOT;0;31300
58764;34741;100034741;AI;0;175500
58765;34747;100034747;ELI_C;50;172700
58766;34759;100034759;GTPDB;0;72000
58767;34760;100034760;WOD;0;140800
58768;34766;100034766;ELI;50;317300
58769;34769;100034769;ELI_P;0;16800
58770;34774;100034774;WOT;50;163900
58771;34784;100034784;ELI_C;0;135100
58772;34785;100034785;ADI;0;43800
58773;34790;100034790;ELI_P;0;16000
58774;34792;100034792;WTD;0;31200
58775;34795;100034795;GDB;0;82200
58776;34796;100034796;ADI_S;0;66500
58777;34798;100034798;ADI_S;0;5900
58778;34813;100034813;GDB;0;16400
58779;34823;100034823;CII;50;77300
58780;34824;100034824;ELI_P;0;10900
58781;34828;100034828;ELI;0;518000
58782;34830;100034830;FSI;0;11100
58783;34833;100034833;FIB;0;9400
58784;34834;100034834;ADI;0;138300
58785;34843;100034843;GTPDB;0;14400
58786;34852;100034852;GTPDB;0;123600
58787;34855;100034855;WOD;0;7400
58788;34856;100034856;ADI;0;51900
58789;34863;100034863;FIB;0;12900
58790;34866;100034866;ADI;0;13900
58791;34868;100034868;TPD;0;248600
58792;34871;100034871;CII;0;74000
58793;34872;100034872;FIB;0;67500
58794;34874;100034874;CII;0;42800
58795;34879;100034879;GDB;0;81400
58796;34883;100034883;ELI_P;0;4500
58797;34888;100034888;GDB;0;170700
58798;34893;100034893;AI;0;103700
58799;34902;100034902;GCIIB;0;3100
58800;34904;100034904;FIB;0;402100
58801;34906;100034906;EFB;50;12600
58802;34907;100034907;EFB;0;11400
58803;34908;100034908;TPD;0;8900
58804;34912;100034912;GCIIB;0;80200
58805;34921;100034921;ADI;0;11300
58806;34925;100034925;WTD;0;123400
58807;34928;100034928;WOD;0;30900
58808;34934;100034934;WOD;0;287600
58809;34938;100034938;EFB;0;14100
58810;34939;100034939;FIB;0;20800
58811;34943;100034943;WOT;0;9400
58812;34946;100034946;ELI_C;50;9100
58813;34952;100034952;GTPDB;0;4700
58814;34954;100034954;ADI_S;50;6500
58815;34963;100034963;GTPDB;0;2500
58816;34969;100034969;GDB;0;86600
58817;34979;100034979;ELI_C;0;100500
58818;34982;100034982;CII;0;7800
58819;34986;100034986;CII;0;3100
58820;34988;100034988;ADI_S;0;8900
58821;34996;100034996;WOT;0;128700
58822;35000;100035000;ELI_P;0;95100
58823;35005;100035005;ADI_S;0;138400
58824;35006;100035006;GDB;0;48100
58825;35009;100035009;ELI_C;0;43200
58826;35015;100035015;FSI;0;116100
58827;35017;100035017;ELI;0;203700
58828;35018;100035018;AI;0;89400
58829;35020;100035020;CII;0;169100
58830;35021;100035021;FSI;0;12600
58831;35028;100035028;ELI;0;21800
58832;35030;100035030;GDB;0;15100
58833;35034;100035034;WTD;0;315400
58834;35035;100035035;EFB;0;28600
58835;35044;100035044;ELI;0;67700
58836;35052;100035052;TPD;0;164800
58837;35056;100035056;EFB;0;142200
58838;35061;100035061;FIB;0;11400
58839;35067;100035067;FIB;0;44200
58840;35071;100035071;CII;0;240600
58841;35074;100035074;WOT;0;250800
58842;35075;100035075;TPD;0;42700
58843;35079;100035079;FIB;0;64500
58844;35084;100035084;WOT;0;205600
58845;35086;100035086;ADI_S;0;256900
58846;35088;100035088;ADI;0;58100
58847;35091;100035091;GDB;0;39300
58848;35096;100035096;ADI;0;9000
58849;35102;100035102;GCIIB;0;77500
58850;35109;100035109;GCIIB;0;226000
58851;35114;100035114;GTPDB;50;8800
58852;35116;100035116;ELI;0;4800
58853;35120;100035120;ADI;0;83800
58854;35124;100035124;WTD;0;74600
58855;35126;100035126;GDB;0;122500
58856;35131;100035131;WOT;0;3900
58857;35132;100035132;FIB;0;46400
58858;35134;100035134;ELI_C;0;321300
58859;35139;100035139;CII;0;25600
58860;35141;100035141;GTPDB;0;12600
58861;35151;100035151;WOT;50;7800
58862;35155;100035155;GCIIB;0;351400
58863;35159;100035159;GDB;0;53800
58864;35164;100035164;FIB;0;70800
58865;35167;100035167;ADI_S;50;80900
58866;35170;100035170;ELI_C;0;12000
58867;35175;100035175;FSI;0;184500
58868;35177;100035177;ADI;0;121700
58869;35179;100035179;GTPDB;0;79500
58870;35181;100035181;WOD;50;15500
58871;35194;100035194;CII;0;10900
58872;35200;100035200;WTD;0;128300
58873;35208;100035208;WTD;0;41600
58874;35213;100035213;ADI;0;2300
58875;35215;100035215;ADI_S;0;163500
58876;35219;100035219;AI;0;5900
58877;35227;100035227;ELI_P;50;163400
58878;35228;100035228;GDB;0;15600
58879;35231;100035231;ELI_C;0;169900
58880;35239;100035239;ELI_C;0;10600
58881;35240;100035240;FSI;0;190300
58882;35243;100035243;GDB;0;118800
58883;35244;100035244;TPD;0;18100
58884;35247;100035247;GDB;0;187200
58885;35249;100035249;GTPDB;0;71000
58886;35252;100035252;EFB;50;44600
58887;35254;100035254;EFB;0;7100
58888;35255;100035255;GCIIB;0;209600
58889;35260;100035260;AI;0;63200
58890;35261;100035261;WOD;0;40600
58891;35264;100035264;ELI_P;50;127800
58892;35268;100035268;ELI_P;0;5300
58893;35269;100035269;ADI;0;99100
58894;35274;100035274;ADI_S;0;213900
58895;35275;100035275;EFB;0;125900
58896;35277;100035277;ELI_C;0;49800
58897;35280;100035280;ELI_P;0;122300
58898;35281;100035281;AI;0;55900
58899;35282;100035282;ADI_S;0;214000
58900;35295;100035295;GDB;0;206600
58901;35298;100035298;CII;50;94900
58902;35307;100035307;GDB;0;10000
58903;35308;100035308;ELI;0;7900
58904;35315;100035315;GTPDB;0;14600
58905;35318;100035318;GCIIB;0;229400
58906;35330;100035330;WOD;0;22100
58907;35339;100035339;ELI_P;0;312700
58908;35341;100035341;GDB;0;9300
58909;35346;100035346;GDB;50;17200
58910;35356;100035356;CII;0;189800
58911;35358;100035358;FIB;0;70500
58912;35360;100035360;WTD;50;60900
58913;35362;100035362;ADI_S;50;8400
58914;35363;100035363;ELI;0;44700
58915;35364;100035364;TPD;0;96500
58916;35365;100035365;FSI;0;255800
58917;35368;100035368;ELI_P;0;81300
58918;35372;100035372;TPD;0;11800
58919;35379;100035379;GTPDB;0;55400
58920;35381;100035381;WOT;0;17000
58921;35388;100035388;WOT;0;293500
58922;35390;100035390;ADI_S;0;7000
58923;35397;100035397;ADI_S;0;113400
58924;35399;100035399;ELI_P;0;76300
58925;35407;100035407;WTD;0;185200
58926;35410;100035410;ELI_P;0;21100
58927;35416;100035416;GDB;0;4600
58928;35424;100035424;EFB;0;12000
58929;35425;100035425;FIB;0;213100
58930;35438;100035438;FSI;50;9700
58931;35439;100035439;GTPDB;0;231800
58932;35440;100035440;GDB;0;4100
58933;35445;100035445;GCIIB;0;8800
58934;35453;100035453;ADI_S;0;60900
58935;35457;100035457;ELI;0;16900
58936;35458;100035458;FSI;50;137100
58937;35473;100035473;ELI_P;0;111800
58938;35479;100035479;WOD;50;127500
58939;35484;100035484;WOT;0;110300
58940;35485;100035485;WTD;0;12000
58941;35488;100035488;TPD;0;116400
58942;35494;100035494;FIB;0;165000
58943;35496;100035496;GDB;0;24500
58944;35499;100035499;WTD;0;191700
58945;35501;100035501;FIB;0;104700
58946;35508;100035508;ELI_C;0;700
58947;35513;100035513;FIB;0;9700
58948;35517;100035517;GCIIB;0;10500
58949;35518;100035518;ADI;0;42000
58950;35525;100035525;FSI;50;17800
58951;35533;100035533;GCIIB;0;267600
58952;35534;100035534;ADI_S;0;119700
58953;35544;100035544;ADI;0;167500
58954;35545;100035545;TPD;0;61700
58955;35549;100035549;ELI;0;160100
58956;35572;100035572;AI;0;1100
58957;35573;100035573;ELI_C;0;11400
58958;35574;100035574;ADI;0;20500
58959;35576;100035576;TPD;0;30000
58960;35581;100035581;EFB;50;15700
58961;35586;100035586;ADI;0;120400
58962;35587;100035587;ELI;0;246000
58963;35589;100035589;FIB;0;160200
58964;35590;100035590;ADI_S;0;55400
58965;35592;100035592;EFB;0;9700
58966;35600;100035600;FIB;0;35600
58967;35601;100035601;WOD;0;58800
58968;35603;100035603;ELI_P;0;294600
58969;35604;100035604;GTPDB;0;82100
58970;35607;100035607;CII;0;31500
58971;35609;100035609;EFB;0;17900
58972;35611;100035611;EFB;0;39200
58973;35612;100035612;CII;0;7700
58974;35613;100035613;ADI_S;0;130000
58975;35621;100035621;CII;0;261500
58976;35627;100035627;ADI_S;0;6100
58977;35628;100035628;GTPDB;0;25700
58978;35629;100035629;CII;0;12800
58979;35631;100035631;TPD;0;7500
58980;35632;100035632;WTD;0;6000
58981;35635;100035635;ELI;0;13300
58982;35636;100035636;ELI;0;6500
58983;35644;100035644;GCIIB;0;45500
58984;35648;100035648;FSI;0;142500
58985;35649;100035649;FSI;0;80900
58986;35651;100035651;WOD;0;23400
58987;35658;100035658;GCIIB;0;100300
58988;35662;100035662;ELI;0;16900
58989;35671;100035671;WOT;0;146700
58990;35676;100035676;EFB;0;136800
58991;35677;100035677;GCIIB;0;8600
58992;35678;100035678;WTD;50;70900
58993;35680;100035680;TPD;50;5100
58994;35683;100035683;WOT;0;51800
58995;35684;100035684;GCIIB;0;213000
58996;35686;100035686;WOD;0;138500
58997;35692;100035692;TPD;0;10100
58998;35693;100035693;GTPDB;0;316000
58999;35698;100035698;AI;50;172800
59000;37901;100037901;ELI;0;13500
59001;35708;100035708;WOT;0;75700
59002;35712;100035712;WOT;0;5900
59003;35715;100035715;ELI_C;0;307300
59004;35716;100035716;TPD;0;73000
59005;35741;100035741;ELI_P;0;186500
59006;35742;100035742;ELI;0;101800
59007;35744;100035744;GCIIB;0;148000
59008;35748;100035748;ADI_S;50;9400
59009;35750;100035750;WOT;0;178100
59010;35751;100035751;ADI_S;0;24300
59011;35752;100035752;EFB;0;21800
59012;35756;100035756;EFB;0;14200
59013;35759;100035759;GCIIB;0;39500
59014;35766;100035766;ADI;0;158800
59015;35770;100035770;ELI_P;0;217900
59016;35773;100035773;GTPDB;0;132000
59017;35777;100035777;WTD;0;332900
59018;35784;100035784;ADI;0;8400
59019;35786;100035786;ADI_S;0;139800
59020;35789;100035789;GTPDB;0;98800
59021;35792;100035792;GTPDB;50;9700
59022;35793;100035793;ELI_P;0;291500
59023;35794;100035794;TPD;0;16900
59024;35803;100035803;ADI_S;0;75000
59025;35805;100035805;TPD;0;13800
59026;35817;100035817;GDB;0;258900
59027;35818;100035818;ELI_C;0;72200
59028;35820;100035820;TPD;0;315200
59029;35821;100035821;FIB;0;5600
59030;35823;100035823;ADI_S;0;82100
59031;35824;100035824;TPD;0;322000
59032;35825;100035825;ADI;50;8900
59033;35827;100035827;FIB;0;12300
59034;35829;100035829;TPD;0;183800
59035;35836;100035836;WOD;0;1900
59036;35844;100035844;EFB;50;6000
59037;35846;100035846;EFB;0;91100
59038;35848;100035848;ELI_C;0;14500
59039;35850;100035850;FIB;0;243600
59040;35851;100035851;CII;0;91600
59041;35871;100035871;GCIIB;0;16200
59042;35874;100035874;WOD;0;5600
59043;35882;100035882;AI;0;13400
59044;35883;100035883;ELI_P;0;3800
59045;35888;100035888;ELI;0;152300
59046;35893;100035893;GTPDB;0;23700
59047;35896;100035896;GCIIB;0;59200
59048;35900;100035900;WTD;0;195300
59049;35901;100035901;AI;0;317000
59050;35902;100035902;GDB;0;409100
59051;35903;100035903;ADI;0;230400
59052;35910;100035910;AI;0;62300
59053;35912;100035912;ADI_S;0;7000
59054;35913;100035913;GCIIB;0;323100
59055;35920;100035920;WOT;0;185200
59056;35922;100035922;ADI_S;0;150200
59057;35924;100035924;CII;0;208300
59058;35926;100035926;ADI;0;101200
59059;35931;100035931;GCIIB;0;7300
59060;35935;100035935;TPD;0;231300
59061;35936;100035936;ELI_P;0;31400
59062;35942;100035942;GCIIB;0;26100
59063;35945;100035945;ADI_S;0;57200
59064;35946;100035946;GCIIB;0;17000
59065;35948;100035948;GTPDB;0;56200
59066;35950;100035950;GCIIB;0;7300
59067;35953;100035953;EFB;0;7000
59068;35958;100035958;FIB;0;94800
59069;35960;100035960;GTPDB;0;14200
59070;35961;100035961;GTPDB;0;154300
59071;35962;100035962;ELI;0;44200
59072;35963;100035963;GDB;50;69700
59073;35972;100035972;WTD;0;5200
59074;35974;100035974;ELI_C;0;206700
59075;35975;100035975;ELI_C;0;295800
59076;35976;100035976;TPD;0;369800
59077;35986;100035986;AI;0;7200
59078;35987;100035987;FIB;0;220700
59079;35993;100035993;ELI;0;406500
59080;35994;100035994;WTD;0;318600
59081;35996;100035996;ELI;0;141400
59082;36001;100036001;WTD;50;178800
59083;36005;100036005;WOT;0;230000
59084;36008;100036008;WTD;0;5300
59085;36011;100036011;ELI_P;0;44200
59086;36013;100036013;AI;0;33300
59087;36014;100036014;FSI;0;12900
59088;36015;100036015;AI;0;92900
59089;36017;100036017;ADI;0;10900
59090;36020;100036020;WOD;0;9400
59091;36030;100036030;WOT;0;10600
59092;36032;100036032;AI;0;38100
59093;36033;100036033;GDB;0;12500
59094;36034;100036034;TPD;0;264100
59095;36039;100036039;AI;0;4900
59096;36045;100036045;TPD;0;128500
59097;36046;100036046;WOT;0;10700
59098;36050;100036050;FSI;50;55300
59099;36053;100036053;WOT;0;76400
59100;36373;100036373;WOD;0;54300
59101;36056;100036056;ADI_S;0;12600
59102;36057;100036057;ADI;0;9300
59103;36060;100036060;ELI_P;0;58900
59104;36067;100036067;WOD;0;51600
59105;36072;100036072;FIB;0;4400
59106;36083;100036083;ADI_S;0;30100
59107;36086;100036086;GCIIB;0;92700
59108;36087;100036087;ADI;0;38100
59109;36089;100036089;AI;0;16700
59110;36096;100036096;FSI;50;5100
59111;36099;100036099;WOD;0;192400
59112;36101;100036101;WTD;0;132400
